Mean,MeanFiltered,Variance,VarianceFiltered,xVariance,yVariance,zVariance,xZeroCrossings,yZeroCrossings,zZeroCrossings,Peaks,PeaksFiltered,ResultantZeroCrossings,ResultantFilteredZeroCrossings,xDCComponent,yDCComponent,zDCComponent,xSpectralEnergy,ySpectralEnergy,zSpectralEnergy,TotalSpectralEnergy,xEntropy,yEntropy,zEntropy,TotalEntropy,xFFTZeroCrossings,yFFTZeroCrossings,zFFTZeroCrossings,Activity
10.247,10.213,0.269,0.156,0.023,0.027,0,15,12,0,3,9,25,17,0.43,0.42,0,2.875,77.506,148.322,228.703,5.97,578.619,1256.463,1841.052,35,42,42,Neither
10.303,10.268,0.588,0.314,0.024,0.048,0,14,13,0,2,2,29,17,0.63,1.5,0,4.057,150.509,75.109,229.675,10.174,1242.075,536.44,1788.689,41,43,41,Neither
10.246,10.198,0.553,0.271,0.016,0.024,0,13,12,0,2,2,31,11,0.361,0.53,0,2.793,78.755,93.58,175.128,6.988,574.658,0,581.646,39,39,35,Neither
10.193,10.175,0.23,0.059,0.009,0.012,0,15,8,0,8,22,39,7,0.63,0,0,1.355,45.074,63.597,110.026,1.753,294.796,429.921,726.47,36,40,44,Neither
10.2,10.211,0.186,0.069,0.007,0.01,0,9,7,0,12,25,35,15,0.48,0.42,0,1.213,42.761,29.511,73.485,1.2,280.052,0,281.252,35,43,42,Neither
10.235,10.222,0.341,0.226,0.016,0.019,0,10,10,0,3,4,22,25,0.071,1.36,0,1.58,54.306,62.015,117.901,1.782,355.602,410.032,767.416,43,39,33,Neither
10.248,10.227,0.281,0.196,0.015,0.019,0,13,8,0,3,4,8,14,0.11,0.42,0,1.354,49.277,49.522,100.153,1.361,323.256,311.303,635.92,33,43,37,Neither
10.215,10.224,0.065,0.054,0.001,0.003,0,15,10,0,8,7,5,5,0.61,1.11,0,0.148,5.667,10.409,16.224,-0.319,22.207,0,21.888,4,42,46,Neither
10.215,10.225,0.139,0.098,0.002,0.006,0,17,13,0,8,12,13,13,0.279,0.3,0,0.508,18.562,29.627,48.697,-0.153,94.313,0,94.16,25,37,45,Neither
10.221,10.218,0.157,0.111,0.003,0.007,0,17,16,0,2,1,13,11,0.045,0.3,0,0.607,23.984,26.304,50.895,0.092,148.278,154.023,302.393,24,47,41,Neither
10.198,10.191,0.148,0.075,0.002,0.002,0,14,16,0,1,6,23,11,0.241,0.148,0,0.325,9.919,11.7,21.944,-0.29,42.201,0,41.911,10,41,37,Neither
10.198,10.198,0.154,0.067,0.01,0.013,0,13,10,0,5,3,33,11,0.319,1.55,0,1.068,34.386,41.776,77.23,0.564,217.318,0,217.882,24,41,42,Neither
10.221,10.191,0.125,0.034,0.012,0.013,0,12,8,0,5,14,37,17,0,0.66,0,1.174,34.958,47.358,83.49,1.19,216.273,0,217.463,44,38,43,Neither
10.208,10.169,0.13,0.035,0.005,0.004,0,10,11,0,1,14,36,17,0.48,1,0,0.636,12.151,8.291,21.078,-0.097,67.166,0,67.069,17,40,49,Neither
10.219,10.195,0.122,0.032,0.005,0.003,0,12,17,0,1,43,30,15,0.2,0.179,0,0.683,16.789,9.626,27.098,0.035,93.047,0,93.082,35,41,47,Neither
10.219,10.262,0.131,0.038,0.004,0.005,0,13,16,0,2,23,31,15,0.37,0.27,0,0.489,15.407,14.65,30.546,-0.26,76.96,73.066,149.766,26,45,42,Neither
10.198,10.231,0.1,0.043,0.002,0.005,0,12,11,0,1,59,21,6,0.53,0.42,0,0.255,10.006,12.665,22.926,-0.372,46.415,0,46.043,29,46,41,Neither
10.189,10.188,0.019,0.011,0,0,0,9,18,0,62,62,9,3,0.219,0.279,0,0.063,2.526,2.319,4.908,-0.216,7.904,0,7.688,4,42,38,Neither
10.199,10.204,0.019,0.007,0,0.001,0,13,19,0,61,63,13,5,0,0.93,0,0.047,1.444,3.643,5.134,-0.182,3.168,0,2.986,0,35,49,Neither
10.211,10.224,0.018,0.007,0.034,0.015,0,7,4,0,60,64,9,2,5.22,4.59,0,2.364,94.757,39.044,136.165,8.47,767.66,0,776.13,9,38,29,Neither
10.234,10.221,0.068,0.036,0.097,0.058,0,7,5,0,6,21,11,7,1.75,1.37,0,7.465,363.074,191.732,562.271,35.108,3407.292,0,3442.4,43,37,34,Neither
10.227,10.211,0.106,0.057,0.084,0.059,0,5,4,0,5,14,13,9,5.85,6.33,0,7.181,197.605,124.71,329.496,28.616,1696.966,1032.774,2758.356,31,49,33,Neither
10.196,10.171,0.132,0.05,0.039,0.039,0,6,2,0,5,31,25,11,1.88,2.22,0,3.827,93.675,94.555,192.057,9.857,722.547,0,732.404,39,39,41,Neither
10.191,10.164,0.092,0.035,0.007,0.011,0,11,7,0,5,45,17,3,0.11,1.17,0,0.904,27.46,25.369,53.733,0.188,155.035,0,155.223,17,38,45,Neither
10.192,10.193,0.039,0.012,0.002,0.001,0,16,16,0,3,55,21,7,0.118,0.39,0,0.269,6.546,5.242,12.057,-0.109,24.591,0,24.482,9,47,45,Neither
10.188,10.181,0.037,0.008,0.002,0.001,0,16,16,0,3,64,17,7,0.1,0.49,0,0.23,8.344,4.694,13.268,-0.228,33.915,16.456,50.143,9,41,42,Neither
10.191,10.216,0.064,0.035,0.039,0.013,0,13,7,0,5,6,5,3,1.95,2.16,0,3.487,106.401,38.149,148.037,7.408,1018.16,0,1025.568,1,33,39,Neither
10.189,10.216,0.086,0.043,0.052,0.024,0,13,6,0,8,8,11,5,0.9,0.59,0,6.027,244.916,53.965,304.908,19.263,2463.321,0,2482.584,53,39,41,Neither
10.192,10.174,0.117,0.041,0.015,0.016,0,10,13,0,9,36,27,15,1.83,2.95,0,2.776,102.033,17.025,121.834,5.279,911.807,88.707,1005.793,38,38,33,Neither
10.204,10.19,0.117,0.041,0.004,0.011,0,8,15,0,10,38,24,13,1.74,0.99,0,0.576,18.686,30,49.262,-0.108,102.092,188.952,290.936,35,41,41,Neither
10.199,10.183,0.053,0.015,0.003,0.005,0,12,7,0,11,13,21,3,0.91,1.02,0,0.322,12.765,13.801,26.888,-0.412,59.602,0,59.19,19,42,41,Neither
10.197,10.195,0.159,0.041,0.002,0.002,0,17,13,0,5,6,30,11,0.52,0.241,0,0.304,10.484,11.898,22.686,-0.326,47.494,0,47.168,7,45,34,Neither
10.208,10.174,0.265,0.092,0.006,0.009,0,29,13,0,9,14,42,21,1.25,2.57,0,0.812,35.867,48.442,85.121,0.284,225.727,0,226.011,31,49,37,Neither
10.226,10.218,0.219,0.097,0.007,0.013,0,26,5,0,9,11,33,15,0.077,0.13,0,0.933,44.711,59.603,105.247,0.7,315.928,460.921,777.549,42,38,38,Neither
10.212,10.22,0.126,0.05,0.003,0.005,0,12,4,0,8,14,23,15,0.77,2.57,0,0.402,11.467,13.084,24.953,-0.275,58.282,0,58.007,31,40,42,Neither
10.191,10.164,0.115,0.04,0.002,0.005,0,7,11,0,14,13,25,10,0.3,0,0,0.252,7.046,12.123,19.421,-0.299,28.606,0,28.307,14,47,42,Neither
10.202,10.182,0.127,0.04,0.003,0.007,0,16,17,0,23,46,39,13,0.11,0.61,0,0.49,15.341,24.189,40.02,-0.158,77.174,140.638,217.654,41,44,41,Neither
10.207,10.216,0.102,0.04,0.004,0.007,0,20,13,0,18,30,35,15,0.33,0.21,0,0.657,17.32,17.015,34.992,0.083,91.3,93.813,185.196,29,42,52,Neither
10.206,10.208,0.177,0.054,0.003,0.005,0,20,13,0,7,5,31,15,0.077,0.071,0,0.772,34.447,17.613,52.832,0.373,226.54,0,226.913,20,43,38,Neither
10.213,10.207,0.199,0.055,0.022,0.007,0,15,14,0,7,5,41,21,0.361,0.77,0,2.452,95.622,19.522,117.596,4.469,779.838,107.311,891.618,43,45,46,Neither
10.215,10.204,0.087,0.021,0.031,0.009,0,14,12,0,23,21,28,13,0.29,0.61,0,4.088,151.517,31.476,187.081,11.352,1310.349,0,1321.701,49,44,45,Neither
10.216,10.172,0.11,0.038,0.025,0.014,0,12,10,0,2,15,25,7,1.02,0.161,0,2.889,94.697,51.071,148.657,0,788.315,0,788.315,41,42,44,Neither
10.222,10.14,0.237,0.094,0.014,0.03,0,7,11,0,5,11,41,16,0.179,0.17,0,1.823,52.107,74.626,128.556,2.692,366.157,527.775,896.624,43,45,48,Neither
10.232,10.162,0.31,0.122,0.015,0.032,0,7,12,0,8,18,46,25,0.84,0.055,0,1.787,42.902,104.253,148.942,2.58,297.81,0,300.39,39,43,45,Neither
10.23,10.22,0.332,0.105,0.015,0.018,0,9,18,0,2,34,43,29,0.43,0.79,0,1.671,55.303,68.182,125.156,2.085,366.527,0,368.612,43,44,45,Neither
10.22,10.233,0.206,0.059,0.012,0.011,0,18,12,0,1,38,36,19,0.279,0.2,0,1.766,51.078,44.633,97.477,2.547,340.81,0,343.357,44,37,46,Neither
10.21,10.202,0.059,0.018,0.011,0.011,0,18,7,0,20,56,25,7,0.19,4.05,0,1.163,30.753,35.543,67.459,1.006,186.579,0,187.585,37,45,45,Neither
10.201,10.218,0.086,0.023,0.013,0.05,0,9,4,0,6,47,23,7,0.57,2.29,0,2.068,59.152,94.132,155.352,3.962,428.913,0,432.875,34,35,40,Neither
10.205,10.223,0.174,0.044,0.015,0.049,0,9,9,0,8,19,30,13,0.219,1.49,0,2.336,99.929,177.39,279.655,4.666,810.858,1473.539,2289.063,40,43,44,Neither
10.191,10.136,0.162,0.041,0.006,0.01,0,14,17,0,7,38,36,11,0.88,0.5,0,0.745,24.001,42.327,67.073,0.132,128.671,267.802,396.605,34,44,45,Neither
10.189,10.204,0.128,0.05,0.004,0.009,0,14,16,0,21,36,31,9,0.87,1.09,0,0.813,21.701,37.881,60.395,0.39,123.184,0,123.574,35,42,42,Neither
10.192,10.205,0.104,0.038,0.005,0.007,0,11,9,0,21,34,32,7,0.93,0.65,0,0.85,23.137,23.601,47.588,0.503,125.28,134.925,260.708,27,44,42,Neither
10.178,10.153,0.057,0.029,0.018,0.029,0,11,9,0,39,46,23,5,0.17,0.077,0,1.702,51.354,76.959,130.015,2.683,369.474,0,372.157,27,36,38,Neither
10.197,10.168,0.152,0.089,0.037,0.087,0,9,7,0,2,16,25,5,2.03,0.91,0,2.953,138.817,232.656,374.426,8.608,1159.838,0,1168.446,29,43,42,Neither
10.205,10.193,0.258,0.117,0.026,0.065,0,13,12,0,5,19,37,11,0.67,0.42,0,2.105,63.154,146.964,212.223,3.595,442.304,1392.648,1838.547,39,38,45,Neither
10.194,10.212,0.2,0.062,0.013,0.011,0,16,13,0,11,23,37,9,0.37,0.045,0,1.448,49.648,37.105,88.201,1.368,325.965,242.656,569.989,37,38,37,Neither
10.206,10.226,0.118,0.022,0.009,0.009,0,11,7,0,5,62,29,5,0.319,0.045,0,1.051,32.605,42.01,75.666,0.714,194.945,268.78,464.439,33,35,39,Neither
10.203,10.269,0.177,0.068,0.003,0.012,0,14,9,0,7,5,29,11,0.219,0.3,0,1.006,33.463,44.349,78.818,0.845,204.176,286.511,491.532,31,45,46,Neither
10.201,10.256,0.159,0.059,0.034,0.048,0,12,9,0,6,18,29,12,3.52,0.87,0,3.531,122.653,187.167,313.351,9.926,1043.995,1649.677,2703.598,43,39,42,Neither
10.186,10.189,0.05,0.013,0.04,0.039,0,9,2,0,10,62,16,5,1.31,4.64,0,4.012,153.138,103.599,260.749,12.641,1359.852,0,1372.493,38,34,36,Neither
10.164,10.145,0.067,0.018,0.018,0.021,0,8,5,0,8,59,15,5,1.25,0.077,0,3.435,104.023,63.878,171.336,7.399,857.691,0,865.09,33,40,42,Neither
10.183,10.161,0.106,0.036,0.028,0.029,0,7,5,0,6,39,21,9,1.42,6.09,0,3.689,98.381,89.993,192.063,9.293,786.755,776.85,1572.898,35,38,38,Neither
10.215,10.182,0.214,0.067,0.024,0.029,0,11,9,0,6,13,32,17,0.17,2.39,0,1.966,65.766,108.227,175.959,3.979,496.715,970.065,1470.759,30,42,44,Neither
10.207,10.195,0.168,0.049,0.005,0.007,0,8,10,0,5,9,27,13,1.38,1.8,0,0.603,18.272,20.219,39.094,-0.149,98.48,0,98.331,29,40,46,Neither
10.184,10.186,0.008,0.004,0.001,0.001,0,13,6,0,62,63,3,1,0.77,0.92,0,0.095,3.857,2.567,6.519,-0.283,11.995,0,11.712,4,39,45,Neither
10.189,10.174,0.051,0.007,0.002,0.003,0,15,8,0,4,63,13,3,0.48,0.65,0,0.318,11.428,10.633,22.379,-0.263,51.653,0,51.39,17,36,46,Neither
10.198,10.167,0.15,0.023,0.002,0.004,0,9,13,0,2,46,31,5,0.47,0.2,0,0.467,16.098,22.984,39.549,-0.167,80.766,130.745,211.344,25,40,45,Neither
10.212,10.242,0.257,0.06,0.006,0.004,0,6,18,0,2,23,32,13,0.7,0.52,0,0.782,25.753,16.724,43.259,0.224,152.768,86.224,239.216,30,39,41,Neither
10.211,10.24,0.248,0.072,0.006,0.005,0,10,19,0,1,30,39,17,0.76,0.72,0,0.867,27.362,30.056,58.285,0.473,160.993,177.75,339.216,30,45,44,Neither
10.219,10.183,0.218,0.048,0.007,0.006,0,8,11,0,12,40,42,17,0.2,1,0,0.782,24.145,33.855,58.782,0.297,134.084,208.144,342.525,28,39,35,Neither
10.228,10.208,0.183,0.039,0.022,0.026,0,13,9,0,10,43,43,19,2.61,1.37,0,1.968,67.839,75.951,145.758,3.562,515.669,579.977,1099.208,41,40,38,Neither
10.201,10.193,0.137,0.042,0.034,0.08,0,7,5,0,2,49,36,5,0.55,1.15,0,6.091,178.787,171.249,356.127,18.267,1680.988,1563.517,3262.772,40,42,34,Neither
10.296,10.203,0.965,0.23,0.191,0.102,0,12,9,0,2,2,35,11,3.35,0.87,0,61.845,1969.289,506.074,2537.208,403.235,26246.771,5483.016,32133.022,33,36,38,Neither
10.196,10.068,1.133,0.353,1.013,0.705,0,8,10,0,2,2,36,18,3.55,26.56,0,125.772,3145.232,2271.239,5542.243,1006.488,39492.764,0,40499.252,40,40,46,Neither
9.927,9.918,0.217,0.058,0.812,0.673,0,1,2,0,4,3,16,12,6.88,26.44,0,68.06,2241.671,2065.88,4375.611,550.157,27243.984,26880.004,54674.145,28,38,37,Neither
9.848,9.839,0.058,0.081,0.024,0.687,0,4,3,0,61,61,3,3,1.35,16.88,0,15.393,590.738,1646.07,2252.201,62.603,7634.36,0,7696.963,1,28,17,Neither
9.812,9.8,0.423,0.347,0.131,1.064,0,7,4,0,3,7,19,11,0,14.26,0,27.076,977.169,896.271,1900.516,138.185,11378.78,9852.951,21369.916,44,40,33,Neither
10.203,10.091,2.362,1.097,0.363,0.726,0,11,9,0,1,1,37,15,4.94,4.32,0,39.301,1567.058,2318.789,3925.148,250.058,18945.786,29364.055,48559.899,39,36,29,Neither
10.261,10.226,1.993,0.657,1.391,2.563,1.33,10,7,10,1,3,35,23,36.55,24.59,12.73,170.613,5492.877,6316.444,11979.934,1418.544,74575.557,84677.722,160671.823,46,43,36,Walking
10.032,9.912,1.404,0.522,1.935,2.411,0.976,7,8,13,2,3,41,25,8.33,28.82,27.67,198.106,6670.634,5097.456,11966.196,1854.886,90922.005,68289.855,161066.746,45,46,37,Walking
9.635,9.567,0.743,0.109,0.598,0.277,0.245,7,15,18,4,5,38,17,28.84,16.25,5.38,59.601,2580.327,1475.332,4115.26,417.674,33060.562,16988.879,50467.115,36,37,40,Walking
9.634,9.586,0.306,0.074,0.194,0.053,0.24,8,17,17,3,10,36,13,2.07,0.089,0.95,26.516,550.337,322.628,899.481,145.973,5523.498,2929.145,8598.616,41,43,44,Walking
9.642,9.619,0.286,0.075,0.244,0.066,0.259,10,15,17,6,42,39,8,1.49,0.91,2.47,33.297,1030.398,434.298,1497.993,186.6,11413.011,4384.781,15984.392,38,42,42,Walking
9.668,9.591,0.651,0.164,0.185,0.114,0.282,12,17,16,8,2,42,13,0.17,0.71,0.6,35.993,911.993,761.846,1709.832,211.059,10106.4,7998.854,18316.313,36,41,39,Walking
9.654,9.604,1.286,0.144,0.169,0.087,0.243,21,17,15,1,3,40,15,2.63,0.6,1.87,37.835,1265.46,1780.986,3084.281,223.549,14541.866,22177.303,36942.718,42,35,38,Walking
9.639,9.607,1.871,0.108,0.067,0.049,0.224,23,13,18,5,32,39,15,1.96,0.46,0.89,26.188,467.544,3325.209,3818.941,168.045,4652.424,41873.574,46694.043,31,48,44,Walking
9.707,9.608,1.512,0.165,0.137,0.063,0.198,16,11,20,11,1,37,17,0.449,1.07,0.8,38.8,1243.073,1628.008,2909.881,266.312,13870.725,19205.831,33342.868,44,37,43,Walking
9.704,9.66,1.605,0.255,0.149,0.098,0.188,12,14,19,9,2,37,23,1.06,0.045,1.44,49.443,2952.99,900.47,3902.903,357.812,36750.509,9719.741,46828.062,46,36,44,Walking
9.672,9.566,1.376,0.143,0.132,0.06,0.191,15,16,19,8,16,35,17,1,0.55,0.319,28.131,539.421,2474.18,3041.732,190.764,5412.213,30911.132,36514.109,43,47,44,Walking
9.693,9.589,0.67,0.117,0.138,0.066,0.2,15,16,19,7,26,35,17,0.4,0.99,1.61,26.078,994.983,597.351,1618.412,163.029,10992.281,6102.989,17258.299,42,41,42,Walking
9.66,9.594,0.718,0.181,0.098,0.1,0.189,22,11,19,5,4,39,15,0.84,0.75,0.39,27.696,1548.543,693.42,2269.659,185.113,17955.624,7070.526,25211.263,44,45,41,Walking
9.636,9.454,1.408,0.188,0.106,0.109,0.198,20,9,18,2,21,39,11,4,0.86,1.16,23.621,808.099,1516.927,2348.647,123.358,8295.896,17655.899,26075.153,36,46,45,Walking
9.675,9.25,2.716,0.352,0.251,0.174,0.257,16,12,15,4,5,42,22,3.16,0.76,0.351,38.314,1231.774,1606.237,2876.325,245.428,13889.224,18986.562,33121.214,51,40,42,Walking
9.693,9.313,3.437,0.823,0.373,0.425,0.218,18,14,15,3,1,37,29,1.2,0.29,1.65,46.245,1727.976,4322.763,6096.984,285.271,19577.634,57894.107,77757.012,44,46,38,Walking
9.716,9.327,3.22,0.739,0.284,0.43,0.209,16,15,18,3,2,37,27,3.56,0.49,1.06,36.835,1401.988,2842.491,4281.314,217.573,15961.245,35203.278,51382.096,38,42,48,Walking
9.71,9.442,1.795,0.367,0.17,0.206,0.232,12,18,20,1,1,40,27,2.99,0.29,2.51,31.276,902.27,2468.519,3402.065,175.583,9665.685,30597.873,40439.141,45,42,43,Walking
9.71,9.576,1.231,0.304,0.158,0.133,0.186,16,16,20,2,1,40,26,0.27,0.179,0.179,36.566,714.197,1543.151,2293.914,235.4,7723.547,17870.938,25829.885,42,41,41,Walking
9.711,9.64,1.491,0.366,0.193,0.143,0.233,15,17,19,2,1,38,29,0.61,0.17,1.81,38.197,983.439,1512.313,2533.949,250.953,10420.89,17459.184,28131.027,38,39,44,Walking
9.668,9.633,1.109,0.244,0.218,0.109,0.44,20,19,18,6,14,39,26,0.27,0.261,0.241,41.341,1263.318,1219.823,2524.482,258.015,14290.288,13700.268,28248.571,37,41,42,Walking
9.659,9.536,0.835,0.203,0.215,0.099,0.392,27,15,17,6,1,41,14,1.34,0.94,1.8,44.45,1677.635,977.726,2699.811,296.14,19916.616,10642.034,30854.79,37,38,46,Walking
9.668,9.491,0.889,0.168,0.216,0.108,0.327,29,16,18,7,11,40,25,0.89,0.3,0,46.204,1195.598,1165.951,2407.753,307.302,13195.894,13313.99,26817.186,38,40,46,Walking
9.825,9.687,2.325,0.917,0.477,0.433,0.505,17,17,16,1,2,39,29,5.67,2.11,5,63.007,1715.02,3291.949,5069.976,417.993,20393.186,43921.056,64732.235,37,45,37,Walking
10.116,9.985,3.082,1.866,1.646,0.656,0.467,12,13,16,1,4,26,25,6.16,1.35,1.54,141.273,3026.382,2736.9,5904.555,1187.804,38509.972,34258.792,73956.568,36,39,42,Walking
10.103,10.015,8.278,7.061,2.817,2.971,0.715,10,10,15,1,2,19,23,5.35,0.37,3.87,233.191,8266.36,6700.124,15199.675,2293.287,113546.67,93097.774,208937.731,39,39,33,Walking
10.005,9.908,9.605,8.524,2.962,3.358,0.722,10,10,19,1,2,20,20,4.46,7.21,0.17,237.86,9680.566,8739.594,18658.02,2398.297,135049.289,123855.975,261303.561,42,36,33,Walking
10.009,10.008,4.899,4.464,3.016,1.531,0.701,10,11,16,2,3,19,21,3.09,0,1.31,227.696,6312.412,4486.053,11026.161,2267.854,87073.12,59674.594,149015.568,47,35,37,Walking
9.83,9.849,5.56,5.134,2.901,1.516,0.736,8,10,14,2,2,25,23,0.341,2.99,4.84,210.686,5608.333,4508.11,10327.129,2093.813,74716.749,58084.546,134895.108,42,30,31,Walking
9.923,9.834,4.96,4.009,2.594,1.075,0.474,10,13,14,1,4,33,31,6.77,3.21,1.81,193.67,6130.239,3536.556,9860.465,1686.666,83318.27,44207.533,129212.469,44,39,46,Walking
10.237,10.134,3.348,2.542,2.421,0.925,0.525,13,15,14,1,2,25,26,0.49,11.63,3.01,187.31,6481.759,2971.621,9640.69,1667.08,88645.547,36989.516,127302.143,46,37,35,Walking
10.031,9.894,9.95,7.489,2.805,3.334,0.876,15,10,13,1,1,21,19,5.54,3.18,1.6,219.695,7705.226,9416.336,17341.257,2091.319,107499.282,136531.715,246122.316,39,35,35,Walking
9.785,9.637,10.774,8.248,3.264,3.387,0.9,11,9,12,1,1,21,19,2.07,11.13,4.67,246.106,3030.683,8873.488,12150.277,2467.024,37972.494,130203.69,170643.208,48,33,32,Walking
10.088,10.004,5.211,4.871,3.27,1.44,0.723,9,8,12,1,1,23,19,0.97,1.19,2.1,255.356,11218.77,3943.466,15417.592,2558.822,166957.635,51945.08,221461.537,47,31,38,Walking
10.303,10.233,5.762,5.361,3.608,1.76,0.775,11,10,13,1,1,21,23,10.05,5.73,4.29,285.469,8266.014,3128.732,11680.215,2861.223,115265.069,39693.695,157819.987,42,31,29,Walking
10.256,10.155,5.196,4.292,2.22,1.581,0.554,14,15,10,1,2,29,25,1.57,0.152,2.59,181.531,5602.238,3553.013,9336.782,1709.354,75468.631,44791.343,121969.328,38,36,46,Walking
10.063,9.896,6.936,5.812,2.213,2.264,0.654,11,14,12,2,1,36,25,14.62,1.42,5.91,198.317,4404.21,6176.223,10778.75,1765.127,58724.429,83537.998,144027.554,43,40,43,Walking
9.979,9.88,6.501,5.721,2.821,2.048,0.674,10,10,12,1,1,24,17,5.28,0.54,1.74,232.289,7879.508,5500.185,13611.982,2242.509,111833.747,74430.737,188506.993,48,44,39,Walking
10.244,10.069,7.33,6.458,3.524,2.666,0.873,10,10,14,2,2,24,21,14.24,3.95,5.22,262.753,5215.997,7877.682,13356.432,2627.43,67517.747,107106.079,177251.256,29,30,32,Walking
10.416,10.292,7.128,6.492,4.054,2.609,0.712,10,10,16,2,2,25,23,4.22,5.18,0.72,289.392,9402.743,5403.706,15095.841,3055.2,132440.087,74404.588,209899.875,44,34,40,Walking
10.001,9.954,5.506,5.12,2.762,1.598,0.737,10,10,14,2,1,21,23,6.56,1.76,0.21,213.043,8250.46,3996.999,12460.502,2088.648,113821.742,51811.475,167721.865,49,34,33,Walking
9.733,9.688,4.623,3.968,1.485,1.322,0.739,14,9,15,2,1,27,27,0.118,3.49,1.07,128.099,5088.28,4373.857,9590.236,1072.256,68055.893,57543.514,126671.663,33,32,36,Walking
9.788,9.643,1.646,0.451,0.131,0.164,0.149,16,13,16,1,2,39,29,0,1.18,2.91,24.457,1102.294,1204.932,2331.683,138.179,12292.245,13757.598,26188.022,42,40,43,Walking
9.699,9.563,1.535,0.286,0.068,0.116,0.149,21,16,17,8,1,41,17,1.1,0.241,0.261,17.346,711.864,989.13,1718.34,89.664,7336.466,10998.504,18424.634,40,39,44,Walking
9.673,9.594,1.364,0.315,0.246,0.169,0.26,13,15,18,6,3,41,17,0.319,0.045,0.41,40.389,1483.604,1115.942,2639.935,250.421,16700.618,12499.111,29450.15,39,42,45,Walking
9.71,9.652,1.425,0.473,0.381,0.233,0.279,14,14,17,4,1,39,31,0.95,0.31,0.68,58.417,2012.596,973.522,3044.535,393.439,23862.204,10612.884,34868.527,37,44,46,Walking
9.71,9.718,1.547,0.305,0.165,0.113,0.218,22,9,17,2,1,39,20,0.83,0.19,1,39.311,1896.49,1452.64,3388.441,256.377,21840.659,16529.641,38626.677,41,41,36,Walking
9.733,9.461,2.273,0.723,0.213,0.353,0.202,16,13,20,1,1,41,17,1.09,0.2,0.251,44.645,1939.967,2995.595,4980.207,300.459,22269.072,38643.317,61212.848,44,38,38,Walking
9.733,9.52,2.356,0.672,0.21,0.302,0.201,12,19,20,1,1,42,20,0.79,0,0,46.157,2515.895,2857.897,5419.949,304.226,30427.642,36370.086,67101.954,49,45,48,Walking
9.653,9.637,1.772,0.22,0.114,0.11,0.187,18,17,17,13,11,39,13,0.77,1.15,0,18.51,499.584,3764.271,4282.365,93.376,4968.89,49031.641,54093.907,42,43,40,Walking
9.685,9.6,1.392,0.195,0.129,0.1,0.246,16,15,14,2,1,41,13,0.032,0.249,0.8,30.331,1034.555,1386.922,2451.808,183.707,11226.619,15718.651,27128.977,44,41,40,Walking
9.711,9.582,1.523,0.341,0.14,0.153,0.244,13,15,15,4,4,44,29,0.63,0.319,1.65,39.687,1241.838,1359.968,2641.493,270.488,14100.628,15300.636,29671.752,48,44,44,Walking
9.716,9.571,2.015,0.474,1.729,1.356,0.897,11,13,13,1,1,40,33,5.11,36.89,25.52,175.033,6349.38,4519.556,11043.969,1402.8,89196.761,61174.779,151774.34,45,43,42,Walking
9.931,9.839,2.477,1.489,1.953,1.388,1.184,7,9,8,2,5,26,27,19.13,37.91,26.67,179.428,6535.914,5457.437,12172.779,1480.388,94283.508,73974.125,169738.021,33,48,44,Walking
10.018,10.001,1.838,1.582,0.706,0.155,0.566,7,8,10,4,5,20,20,1.54,3.23,0.089,54.424,2154.086,620.283,2828.793,409.398,26757.793,6334.71,33501.901,41,29,35,Walking
10.348,10.307,2.838,2.391,0.861,0.231,0.251,10,7,15,1,2,21,25,2.98,7.51,3.09,67.859,1957.978,512.095,2537.932,496.091,23367.914,4991.393,28855.398,39,37,31,Walking
10.306,10.273,7.686,6.752,2.355,0.237,0.539,11,12,8,2,2,23,23,18.74,3.98,4.81,189.719,4751.75,1091.393,6032.862,1679.219,65320.203,12487.699,79487.121,43,38,46,Walking
10.071,10.055,8.711,7.705,2.016,0.241,0.619,10,11,9,2,4,25,23,2.51,5.11,1.4,163.733,5131.359,1359.563,6654.655,1433.583,70241.801,15931.871,87607.255,34,39,40,Walking
9.981,9.946,4.348,4.008,0.978,0.22,0.302,6,9,9,2,2,24,26,36.29,2.81,2.68,70.654,2014.395,466.922,2551.971,557.667,23637.052,4429.421,28624.14,40,33,33,Walking
10.657,10.543,7.074,6.25,1.783,0.511,0.481,11,9,7,1,2,29,29,8.19,0.88,2.89,143.45,6072.527,1762.064,7978.041,1238.877,80594.027,20116.722,101949.626,46,32,37,Walking
10.525,10.413,9.589,8.137,1.233,0.755,0.652,16,10,6,1,2,24,22,17.73,5.96,2.68,108.115,2592.446,2867.516,5568.077,832.777,32241.658,37907.412,70981.847,38,32,33,Walking
9.989,9.928,7.882,6.628,2.362,0.671,0.445,9,6,8,1,2,23,23,0.94,1.04,2,177.098,3973.919,1481.695,5632.712,1574.243,53461.679,17164.742,72200.664,43,38,36,Walking
10.443,10.332,7.159,5.857,4.125,0.789,0.315,8,4,9,1,2,24,24,13.48,13.49,1.77,299.309,6922.441,1572.117,8793.867,2884.916,98411.497,18395.149,119691.562,47,41,33,Walking
10.641,10.493,6.347,5.125,3.285,1.099,0.302,11,5,11,1,2,26,23,13.48,8.06,3.03,260.895,5153.402,3811.024,9225.321,2505.6,69824.332,48172.129,120502.061,34,40,36,Walking
