Mean,MeanFiltered,Variance,VarianceFiltered,xVariance,yVariance,zVariance,xZeroCrossings,yZeroCrossings,zZeroCrossings,Peaks,PeaksFiltered,ResultantZeroCrossings,ResultantFilteredZeroCrossings,xDCComponent,yDCComponent,zDCComponent,xSpectralEnergy,ySpectralEnergy,zSpectralEnergy,TotalSpectralEnergy,xEntropy,yEntropy,zEntropy,TotalEntropy,xFFTZeroCrossings,yFFTZeroCrossings,zFFTZeroCrossings,Activity
10.204,10.207,0.23,0.158,0.027,0.009,0,12,5,0,3,4,13,13,0.27,0,0,2.713,82.024,28.401,113.138,6.202,657.853,0,664.055,39,48,43,Neither
10.155,10.16,0.191,0.137,0.017,0.007,0,12,9,0,1,10,11,7,0.152,0.1,0,2.021,72.871,18.564,93.456,4.079,575.12,0,579.199,35,42,34,Neither
10.193,10.188,0.251,0.186,0.016,0.005,0,13,8,0,5,8,11,11,0.62,0.071,0,2.07,55.885,14.815,72.77,3.753,387.81,0,391.563,38,43,36,Neither
10.2,10.197,0.24,0.174,0.009,0.005,0,13,12,0,6,6,11,7,1.96,1.09,0,1.325,29.131,21.504,51.96,1.168,165.415,128.95,295.533,36,36,42,Neither
10.182,10.2,0.303,0.197,0.015,0.012,0,14,15,0,2,2,15,9,1.22,0.57,0,1.948,68.613,25.547,96.108,3.815,473.549,141.477,618.841,43,37,45,Neither
10.185,10.205,0.321,0.207,0.018,0.01,0,16,18,0,2,2,19,17,0,0.071,0,2.065,80.885,22.673,105.623,4.227,568.818,126.253,699.298,39,37,36,Neither
10.164,10.171,0.146,0.089,0.011,0.002,0,15,15,0,4,6,13,13,0.261,0.13,0,1.82,60.29,8.139,70.249,2.932,471.782,0,474.714,28,45,40,Neither
10.199,10.193,0.166,0.121,0.012,0.004,0,12,12,0,8,10,11,13,0.17,0,0,1.986,57.193,9.285,68.464,3.198,430.022,0,433.22,25,46,41,Neither
10.193,10.179,0.155,0.125,0.008,0.004,0,11,13,0,16,15,11,13,0.1,0.118,0,1.014,28.948,8.721,38.683,0.844,182.08,0,182.924,19,44,41,Neither
10.16,10.139,0.104,0.075,0.009,0.002,0,13,14,0,13,34,13,5,0.65,0.99,0,0.776,19.816,6.488,27.08,0.201,101.64,0,101.841,26,44,42,Neither
10.179,10.184,0.152,0.1,0.013,0.002,0,18,11,0,6,3,17,9,0.72,1.11,0,1.207,39.589,7.568,48.364,1.237,261.255,0,262.492,28,46,42,Neither
10.186,10.209,0.134,0.096,0.01,0.005,0,15,9,0,4,3,9,9,0.82,0.56,0,0.889,25.768,11.403,38.06,0.485,143.29,0,143.775,21,39,32,Neither
10.196,10.197,0.069,0.037,0.009,0.006,0,14,10,0,8,52,7,3,2.14,1.48,0,0.689,26.835,16.054,43.578,0.354,147.421,0,147.775,19,42,40,Neither
10.239,10.231,0.224,0.142,0.053,0.024,0,14,9,0,2,6,15,11,0.98,1.03,0,5.901,206.145,59.759,271.805,20.663,1887.319,417.718,2325.7,40,43,33,Neither
10.215,10.216,0.325,0.225,0.092,0.037,0,11,6,0,2,9,15,17,2.34,1.63,0,9.651,389.046,49.35,448.047,40.169,3811.139,326.703,4178.011,32,43,39,Neither
10.184,10.169,0.726,0.422,0.714,0.062,0,11,4,0,2,2,18,15,7.01,0.33,0,66.732,1655.337,184.578,1906.647,442.429,22318.264,0,22760.693,44,41,48,Neither
10.295,10.231,2.006,1.402,1.862,0.376,0,12,6,0,2,2,25,19,10.03,10.99,0,196.786,6633.778,1443.262,8273.826,1705.666,94636.911,16795.71,113138.287,48,39,35,Neither
10.638,10.588,1.836,1.411,1.646,0.769,0,7,7,0,2,2,25,23,19.95,15.21,0,163.623,5426.532,2893.897,8484.052,1353.571,75366.729,36242.296,112962.596,45,38,36,Neither
10.556,10.542,1.005,0.84,0.898,0.388,0,9,7,0,5,5,26,20,5.76,22.74,0,66.314,1897.229,1239.106,3202.649,497.439,22747.288,13427.832,36672.559,43,41,41,Neither
10.096,10.057,0.981,0.901,0.783,0.245,0,11,6,0,3,3,20,14,2.5,14.52,0,62.909,2036.632,650.458,2749.999,457.529,23795.666,6847.91,31101.105,38,35,38,Neither
10.015,9.999,0.789,0.761,0.409,0.264,0,8,6,0,2,2,11,13,18.57,13.7,0,32.019,1148.068,380.046,1560.133,194.994,12979.545,3482.341,16656.88,36,36,26,Neither
10.551,10.553,0.776,0.757,0.608,0.109,0,5,7,0,2,2,3,5,0.65,10.99,0,41.184,896.561,257.083,1194.828,308.631,9784.681,0,10093.312,29,37,31,Neither
10.77,10.77,1.119,1.07,0.787,0.378,0,7,7,0,3,3,7,7,22.1,7.66,0,54.365,1023.847,1134.721,2212.933,425.771,11783.844,12694.606,24904.221,39,35,31,Neither
9.73,9.703,2.387,2.3,2.63,0.357,0,11,7,0,4,3,13,11,10.96,4.23,0,182.992,7733.012,498.368,8414.372,1697.024,110766.141,4907.029,117370.194,37,29,29,Neither
9.825,9.784,4.581,4.211,3.415,0.576,0,8,10,0,2,1,21,17,22.37,23.85,0,245.74,7599.349,1318.965,9164.054,2446.412,106956.394,15540.754,124943.56,39,27,38,Neither
10.163,10.076,6.026,4.875,1.574,0.554,0,7,8,0,2,2,24,20,25.18,29.35,0,128.609,4171.907,961.364,5261.88,1120.929,54962.635,10765.949,66849.513,43,38,35,Neither
9.763,9.699,2.854,2.097,0.349,0.092,0,6,4,0,1,1,14,11,20.49,7.53,0,34.827,1256.75,228.065,1519.642,210.212,14203.756,2031.446,16445.414,29,29,46,Neither
9.906,9.885,0.027,0.002,0.004,0.129,0,12,9,0,1,64,5,1,0.19,0.53,0,0.402,41.927,746.886,789.215,-0.273,254.354,0,254.081,12,37,33,Neither
9.906,9.885,0.027,0.002,0.004,0.129,0,11,10,0,1,64,5,1,0,0,0,0.409,31.264,751.246,782.919,-0.24,170.141,0,169.901,12,40,35,Neither
9.936,9.906,0.081,0.007,0.04,0.373,0,8,7,0,1,64,5,1,0.379,1.38,0,5.809,315.798,1445.35,1766.957,18.241,3312.156,0,3330.397,1,26,23,Neither
9.936,9.906,0.081,0.007,0.041,0.379,0,8,8,0,1,64,5,1,0,0,0,5.827,232.443,1462.028,1700.298,18.337,2254.688,0,2273.025,0,25,22,Neither
9.912,9.832,0.171,0.133,0.123,0.115,0,4,3,0,2,1,3,3,10.9,3.58,0,71.102,2299.66,252,2622.762,443.913,36197.004,0,36640.917,1,49,29,Neither
10.035,9.924,0.774,0.322,0.481,0.662,0,5,5,0,1,5,23,17,5.82,25.11,0,97.833,3277.479,824.891,4200.203,691.851,47861.562,9016.889,57570.302,32,42,38,Neither
10.168,10.121,0.694,0.23,0.48,0.811,0,8,7,0,1,4,29,19,4.88,19.73,0,35.444,1491.809,1958.82,3486.073,231.974,17265.301,23833.932,41331.207,42,40,44,Neither
10.209,10.197,0.096,0.05,0.154,0.203,0,8,7,0,3,36,13,9,3.66,1.33,0,11.983,287.724,509.909,809.616,59.124,2612.189,5319.064,7990.377,36,38,40,Neither
10.192,10.191,0.012,0.007,0.027,0.005,0,7,8,0,31,64,3,1,4.08,0.5,0,1.88,55.768,11.802,69.45,5.352,404.209,0,409.561,14,37,30,Neither
10.161,10.147,0.034,0.017,0.016,0.005,0,11,11,0,18,58,11,1,0.449,0.41,0,1.493,38.35,38.106,77.949,1.934,232.108,0,234.042,27,39,49,Neither
10.157,10.159,0.038,0.018,0.033,0.008,0,15,10,0,23,58,17,1,1.9,1.35,0,2.957,111.482,48.082,162.521,7.713,823.477,380.344,1211.534,35,45,43,Neither
10.185,10.195,0.034,0.014,0.045,0.006,0,10,11,0,17,64,9,1,1.05,1.41,0,3.855,99.298,34.942,138.095,12.393,764.259,0,776.652,38,38,48,Neither
10.186,10.188,0.03,0.017,0.02,0.003,0,13,12,0,12,7,9,3,3.33,0.62,0,1.92,67.234,15.925,85.079,3.694,490.986,84.444,579.124,31,38,46,Neither
10.194,10.21,0.078,0.037,0.006,0.035,0,11,12,0,1,1,9,7,0.56,0.33,0,1.185,44.853,92.13,138.168,0.842,320.052,860.466,1181.36,27,42,46,Neither
10.204,10.205,0.096,0.057,0.037,0.057,0,10,16,0,1,1,9,7,0.7,1.09,0,3.704,144.676,125.139,273.519,9.366,1241.458,1185.663,2436.487,34,35,41,Neither
10.197,10.191,0.048,0.031,0.054,0.026,0,11,18,0,21,50,7,1,3.12,0.9,0,4.483,52.78,72.991,130.254,16.542,361.518,564.692,942.752,32,41,45,Neither
10.195,10.188,0.053,0.031,0.056,0.014,0,6,14,0,31,48,15,1,0.48,0.68,0,4.551,135.652,46.615,186.818,16.86,1116.659,288.853,1422.372,30,43,41,Neither
10.23,10.18,0.359,0.211,0.193,0.147,0,11,12,0,2,2,21,9,6.11,8.59,0,19.465,580.25,558.153,1157.868,90.789,6183.162,5960.013,12233.964,34,46,38,Neither
10.265,10.21,0.349,0.207,0.246,0.189,0,12,9,0,2,2,20,9,8.05,14.05,0,26.541,971.579,256.089,1254.209,137.686,11251.964,2460.703,13850.353,45,36,41,Neither
10.252,10.245,0.178,0.109,0.328,0.253,0,4,8,0,4,4,23,7,2.89,5.87,0,29.572,721.426,726.535,1477.533,175.282,7969.508,0,8144.79,42,41,42,Neither
10.238,10.23,0.274,0.187,0.505,0.22,0,11,9,0,8,7,24,15,4.29,10.62,0,41.415,1619.013,546.281,2206.709,262.806,18797.53,5558.118,24618.454,35,38,38,Neither
10.277,10.236,0.665,0.349,0.879,0.252,0,14,12,0,2,5,27,21,2.06,11.31,0,71.982,2440.327,712.664,3224.973,505.657,30623.608,0,31129.265,42,32,42,Neither
10.277,10.259,0.575,0.292,0.835,0.23,0,12,14,0,2,5,21,13,11.35,9.01,0,68.5,2539.365,789.497,3397.362,479.687,33153.35,8986.509,42619.546,45,34,37,Neither
10.246,10.248,0.277,0.178,0.814,0.261,0,9,10,0,1,2,21,9,22.49,12.61,0,63.049,1190.666,599.109,1852.824,445.881,13317.708,6213.1,19976.689,36,43,37,Neither
10.197,10.195,0.273,0.182,0.771,0.244,0,13,3,0,1,2,16,6,4.82,10.1,0,55.761,2021.494,762.94,2840.195,389.666,24254.665,8223.205,32867.536,45,42,37,Neither
10.175,10.146,0.286,0.168,0.454,0.114,0,13,1,0,2,4,15,9,15.02,12.31,0,39.277,940.45,477.039,1456.766,240.427,10725.034,5540.738,16506.199,40,40,37,Neither
10.192,10.137,0.428,0.22,0.875,0.397,0,8,1,0,2,5,17,15,16.45,2.6,0,67.068,2246.479,1003.269,3316.816,519.734,26274.601,10812.68,37607.015,46,33,38,Neither
10.173,10.149,0.218,0.096,0.532,0.237,0,10,3,0,1,3,25,17,6.06,13.25,0,37.365,935.793,566.899,1540.057,271.96,10016.611,5722.927,16011.498,36,38,31,Neither
10.16,10.149,0.064,0.035,0.049,0.033,0,13,3,0,21,23,15,9,2.96,2.23,0,4.116,122.733,97.729,224.578,11.753,973.254,725.944,1710.951,35,43,32,Neither
10.164,10.151,0.018,0.007,0.008,0.008,0,18,10,0,39,64,7,3,1.11,2.09,0,1.15,27.718,19.753,48.621,1.072,172.932,119.052,293.056,34,46,39,Neither
10.183,10.169,0.015,0.005,0.013,0.002,0,20,15,0,60,64,7,1,0.41,0.361,0,1.684,42.353,6.93,50.967,2.31,265.256,0,267.566,37,42,49,Neither
10.199,10.187,0.061,0.026,0.403,0.075,0,16,8,0,1,29,15,5,2.85,8.78,0,30.983,1054.498,263.132,1348.613,189.032,12061.638,2542.656,14793.326,39,42,41,Neither
10.225,10.215,0.059,0.026,0.422,0.087,0,8,2,0,1,40,10,5,8.77,12.49,0,31.912,973.601,178.731,1184.244,198.093,10905.254,1626.303,12729.65,37,34,33,Neither
10.235,10.224,0.031,0.015,0.209,0.035,0,9,9,0,33,44,7,5,2.71,3.7,0,21.332,613.08,100.256,734.668,112.816,6599.233,0,6712.049,44,38,38,Neither
10.215,10.21,0.028,0.013,0.178,0.012,0,15,17,0,30,44,7,5,2.61,0.66,0,19.114,521.612,52.049,592.775,100.405,5602.602,347.309,6050.316,42,39,44,Neither
10.18,10.191,0.045,0.022,0.196,0.043,0,15,13,0,2,3,3,1,10.5,5.75,0,13.591,493.788,185.172,692.551,56.499,5831.764,1749.508,7637.771,38,36,44,Neither
10.203,10.177,0.13,0.069,0.093,0.09,0,9,8,0,1,3,15,11,6,9.61,0,15.731,645.839,75.221,736.791,70.883,7409.581,0,7480.464,41,38,48,Neither
10.237,10.22,0.155,0.09,0.246,0.056,0,11,10,0,2,7,21,15,0.93,2.98,0,23.732,736.276,94.409,854.417,127.192,8196.347,724.521,9048.06,36,33,45,Neither
10.213,10.211,0.083,0.052,0.252,0.009,0,16,13,0,1,12,21,9,4.36,0.261,0,24.502,810.941,39.725,875.168,135.77,9448.066,259.709,9843.545,47,45,47,Neither
10.184,10.191,0.058,0.03,0.067,0.038,0,15,9,0,14,17,15,3,3.04,2.33,0,6.936,190.558,101.244,298.738,25.727,1656.127,843.249,2525.103,41,45,46,Neither
10.17,10.141,0.111,0.054,0.123,0.045,0,17,8,0,2,11,15,5,1.85,0.37,0,11.217,352.617,83.192,447.026,43.612,3553.024,676.648,4273.284,31,40,42,Neither
10.188,10.152,0.135,0.037,0.245,0.05,0,15,5,0,3,22,19,3,18.41,3.9,0,20.437,475.167,160.484,656.088,118.531,5021.977,1403.092,6543.6,45,41,38,Neither
10.171,10.164,0.082,0.036,0.218,0.034,0,9,5,0,6,1,15,1,14.21,9.35,0,16.335,540.814,54.153,611.302,90.495,5577.152,405.243,6072.89,45,31,38,Neither
10.144,10.133,0.102,0.03,0.024,0.034,0,11,5,0,2,58,15,3,0,0.11,0,3.231,94.554,111.841,209.626,7.895,757.358,0,765.253,32,43,34,Neither
10.182,10.171,0.112,0.032,0.028,0.027,0,15,4,0,3,34,17,3,1.35,7.24,0,3.529,122.373,100.279,226.181,9.48,979.034,812.372,1800.886,40,42,30,Neither
10.253,10.24,0.405,0.339,0.154,0.115,0,11,1,0,2,2,5,7,0.55,4.73,0,12.063,361.587,234.384,608.034,57.268,3742.422,2123.396,5923.086,30,26,30,Neither
10.289,10.259,0.467,0.35,0.22,0.123,0,7,6,0,2,2,23,17,1.04,2.77,0,22.362,217.302,390.177,629.841,126.966,1993.322,3799.435,5919.723,39,47,37,Neither
10.278,10.245,0.118,0.035,0.238,0.042,0,10,9,0,5,31,26,9,2.21,3.1,0,22.396,726.768,137.718,886.882,122.756,7703.334,1130.415,8956.505,43,32,42,Neither
10.259,10.228,0.132,0.038,0.218,0.095,0,12,9,0,4,22,22,3,0.79,5.11,0,18.594,407.699,375.167,801.46,100.638,4130.705,3817.388,8048.731,47,38,34,Neither
10.245,10.245,0.132,0.036,0.069,0.1,0,13,6,0,5,25,25,3,1.66,2.19,0,8.617,320.333,419.444,748.394,33.48,3072.092,0,3105.572,39,45,35,Neither
10.242,10.222,0.067,0.014,0.101,0.054,0,7,7,0,9,62,27,3,1.64,3.88,0,7.819,239.574,185.483,432.876,37.033,2053.712,1574.942,3665.687,44,40,39,Neither
10.235,10.211,0.037,0.01,0.086,0.032,0,5,4,0,5,62,9,1,2.17,0.361,0,6.392,223.982,105.251,335.625,28.571,1965.328,0,1993.899,18,45,45,Neither
10.232,10.217,0.013,0.005,0.033,0.014,0,6,3,0,23,63,5,3,2.02,2.5,0,2.309,79.161,41.786,123.256,4.282,767.165,0,771.447,21,43,27,Neither
10.237,10.235,0.037,0.019,0.061,0.031,0,11,5,0,8,14,13,7,0.46,0.41,0,5.145,107.107,59.128,171.38,16.226,870.165,0,886.391,23,43,35,Neither
10.258,10.276,0.179,0.072,0.038,0.023,0,14,11,0,5,4,25,5,0.89,1.38,0,4.263,117.879,78.944,201.086,11.531,914.009,561.869,1487.409,38,41,45,Neither
10.25,10.206,0.229,0.065,0.025,0.008,0,12,15,0,7,9,41,3,0.78,0.141,0,2.727,75.21,49.466,127.403,5.927,580.684,329.578,916.189,37,45,42,Neither
10.231,10.135,0.143,0.025,0.017,0.005,0,11,10,0,13,56,37,1,1.3,0.89,0,2.374,90.509,22.597,115.48,4.57,693.454,132.701,830.725,36,38,44,Neither
10.229,10.174,0.109,0.032,0.009,0.004,0,6,6,0,10,43,29,5,0.341,0.241,0,1.576,52.416,30.469,84.461,1.92,359.201,0,361.121,40,38,41,Neither
10.229,10.215,0.141,0.04,0.012,0.004,0,13,11,0,17,44,33,11,1.38,0.59,0,1.992,53.735,28.424,84.151,3.962,353.868,179.486,537.316,39,39,38,Neither
10.24,10.218,0.188,0.04,0.009,0.005,0,15,16,0,16,36,41,17,0.179,0.449,0,2.022,84.017,14.653,100.692,4.058,614.515,79.782,698.355,46,39,41,Neither
10.228,10.19,0.125,0.026,0.004,0.004,0,12,12,0,10,42,33,13,0.141,0.451,0,0.789,28.932,21.722,51.443,0.361,168.574,129.276,298.211,35,45,36,Neither
10.222,10.193,0.07,0.026,0.005,0.003,0,10,11,0,17,50,26,5,0,0.33,0,0.643,22.723,13.368,36.734,-0.093,125.525,69.852,195.284,37,41,44,Neither
10.255,10.216,0.15,0.064,0.009,0.003,0,12,10,0,1,18,25,7,0.063,0.43,0,1.084,31.874,26.938,59.896,0.569,195.237,0,195.806,35,45,47,Neither
10.254,10.203,0.273,0.168,0.036,0.008,0,13,11,0,4,3,21,13,0.58,0.86,0,4.236,156.351,43.801,204.388,11.208,1394.346,0,1405.554,43,45,39,Neither
10.235,10.215,0.308,0.245,0.066,0.022,0,13,10,0,5,5,16,15,0.13,0.68,0,7.951,207.937,72.166,288.054,31.272,1862.076,0,1893.348,41,41,43,Neither
10.247,10.239,0.505,0.444,0.083,0.03,0,12,7,0,6,8,19,21,0.21,0.055,0,11.715,301.603,91.417,404.735,50.731,2859.121,0,2909.852,46,39,34,Neither
10.261,10.26,0.565,0.488,0.08,0.027,0,12,9,0,6,9,17,19,0.261,0.92,0,13.998,345.075,62.21,421.283,66.419,3349.44,417.791,3833.65,40,38,45,Neither
10.271,10.272,0.277,0.231,0.036,0.015,0,16,11,0,2,5,18,19,0.77,0.86,0,8.264,182.018,58.89,249.172,31.431,1614.789,400.71,2046.93,42,44,42,Neither
10.273,10.272,0.395,0.329,0.068,0.014,0,15,14,0,3,4,23,19,0.96,0.23,0,9.81,212.453,52.544,274.807,38.064,1931.419,353.16,2322.643,40,36,43,Neither
10.247,10.239,0.408,0.333,0.063,0.012,0,12,10,0,3,4,14,11,0.71,0,0,8.621,319.541,35.097,363.259,32.509,3212.283,227.374,3472.166,27,39,34,Neither
10.225,10.224,0.281,0.201,0.03,0.008,0,12,8,0,4,8,11,9,0.53,0.077,0,3.811,106.569,21.329,131.709,9.728,868.699,0,878.427,39,47,42,Neither
10.251,10.247,0.317,0.243,0.032,0.008,0,15,10,0,3,9,17,11,0.51,0.56,0,4.677,183.746,21.382,209.805,14.104,1660.065,0,1674.169,32,50,41,Neither
10.271,10.273,0.253,0.202,0.089,0.015,0,14,11,0,3,18,15,9,0.2,0.089,0,8.261,230.182,48.145,286.588,31.045,2052.249,0,2083.294,35,42,37,Neither
10.251,10.25,0.216,0.157,0.091,0.016,0,13,9,0,5,15,17,11,0.379,0.3,0,8.123,281.75,40.029,329.902,29.789,2682.968,0,2712.757,43,45,40,Neither
10.219,10.22,0.259,0.193,0.019,0.012,0,15,13,0,8,6,15,7,0.95,0.361,0,3.145,96.427,28.804,128.376,7.213,742.58,0,749.793,37,39,47,Neither
10.231,10.231,0.368,0.268,0.06,0.018,0,16,16,0,8,8,13,9,0.97,0.2,0,7.001,203.021,40.415,250.437,25.657,1788.954,0,1814.611,43,44,45,Neither
10.235,10.228,0.266,0.189,0.062,0.012,0,8,12,0,4,4,15,13,2.37,1.76,0,6.486,222.532,26.284,255.302,23.604,1928.387,0,1951.991,38,32,40,Neither
10.23,10.233,0.147,0.117,0.052,0.015,0,8,10,0,5,7,12,5,0.56,0.118,0,4.293,160.426,46.893,211.612,13.906,1302.54,0,1316.446,41,43,37,Neither
10.256,10.248,0.117,0.087,0.052,0.016,0,9,8,0,4,6,7,1,0.17,0.52,0,4.059,173.28,61.622,238.961,13.843,1476.489,0,1490.332,26,33,41,Neither
10.254,10.248,0.06,0.046,0.018,0.008,0,7,2,0,14,11,1,1,1.67,0.7,0,1.774,67.192,25.114,94.08,2.859,462.029,144.723,609.611,33,32,34,Neither
10.236,10.232,0.017,0.014,0.004,0.001,0,8,7,0,59,63,1,1,2.25,1.56,0,0.407,11.284,2.712,14.403,-0.188,50.114,0,49.926,20,48,31,Neither
10.233,10.235,0.033,0.028,0.006,0.002,0,7,10,0,31,31,1,1,3.03,0.67,0,0.765,21.518,5.06,27.343,0.335,116.798,0,117.133,15,41,30,Neither
10.222,10.224,0.036,0.032,0.008,0.002,0,4,10,0,33,30,1,1,1.75,0.63,0,0.908,32.483,5.12,38.511,0.754,198.324,0,199.078,30,39,36,Neither
10.229,10.225,0.049,0.042,0.004,0.002,0,8,6,0,14,26,3,3,1.34,0.451,0,0.515,11.574,5.645,17.734,-0.203,55.594,22.4,77.791,14,46,43,Neither
10.254,10.205,0.649,0.434,0.067,0.015,0,13,10,0,1,3,17,11,0.089,0.78,0,6.575,173.493,46.873,226.941,22.625,1448.306,0,1470.931,36,45,35,Neither
10.239,10.183,0.698,0.469,0.069,0.017,0,12,12,0,1,3,13,11,0.13,0.68,0,6.971,259.048,37.931,303.95,24.577,2362.845,0,2387.422,36,39,38,Neither
10.26,10.228,0.18,0.137,0.019,0.01,0,14,12,0,5,15,11,11,1.31,0.83,0,2.528,105.49,44.924,152.942,5.059,828.64,0,833.699,50,35,43,Neither
10.236,10.22,0.114,0.087,0.014,0.008,0,18,14,0,9,10,10,5,0.17,0.52,0,2.087,78.76,30.007,110.854,3.603,585.98,171.223,760.806,34,41,40,Neither
10.196,10.19,0.199,0.13,0.011,0.003,0,18,14,0,1,5,15,9,0.055,0.23,0,2.075,68.475,19.132,89.682,3.569,505.678,0,509.247,32,40,48,Neither
10.257,10.248,0.367,0.276,0.038,0.009,0,16,12,0,3,4,23,17,0.161,0.49,0,4.365,109.447,26.214,140.026,11.399,843.327,152.998,1007.724,41,46,41,Neither
10.302,10.295,0.523,0.414,0.087,0.018,0,13,12,0,7,5,28,22,0.44,1.84,0,9.729,343.572,54.576,407.877,42.28,3186.911,387.744,3616.935,33,43,39,Neither
10.275,10.266,0.467,0.362,0.085,0.02,0,16,13,0,4,8,26,21,0.21,0.48,0,10.867,359.681,60.565,431.113,49.3,3357.083,0,3406.383,32,43,30,Neither
10.228,10.216,0.268,0.212,0.035,0.01,0,17,16,0,12,20,18,16,0.41,0.78,0,5.734,243.768,30.466,279.968,21.587,2203.76,181.619,2406.966,41,49,46,Neither
10.264,10.255,0.391,0.331,0.032,0.007,0,12,14,0,5,5,15,17,0.63,0.93,0,4.475,172.752,22.706,199.933,13.769,1514.287,126.278,1654.334,40,42,48,Neither
10.283,10.286,0.586,0.532,0.044,0.016,0,14,12,0,4,4,21,21,0.58,0.045,0,5.301,174.971,57.839,238.111,18.12,1439.975,395.824,1853.919,42,42,40,Neither
10.255,10.235,0.429,0.367,0.031,0.014,0,14,14,0,2,2,15,15,0.29,0.7,0,4.886,164.132,37.756,206.774,15.426,1360.158,239.405,1614.989,41,49,33,Neither
10.263,10.226,0.183,0.129,0.017,0.005,0,15,16,0,13,19,16,14,0.219,0.73,0,4.571,116.571,27.374,148.516,15.338,964.408,0,979.746,49,50,45,Neither
10.245,10.227,0.268,0.166,0.027,0.009,0,17,15,0,1,7,24,16,0.7,0.17,0,5.579,162.081,40.924,208.584,18.366,1337.212,0,1355.578,40,43,39,Neither
10.256,10.25,0.31,0.229,0.024,0.009,0,14,11,0,1,11,19,15,0.161,0.361,0,4.169,130.601,28.725,163.495,10.806,1024.632,0,1035.438,39,48,45,Neither
10.25,10.242,0.314,0.238,0.025,0.01,0,12,9,0,2,2,19,11,0.39,0.179,0,3.646,142.022,27.889,173.557,9.932,1195.974,158.418,1364.324,47,40,40,Neither
10.241,10.222,0.262,0.192,0.016,0.008,0,12,9,0,2,2,15,5,0.045,0.19,0,2.76,100.524,27.351,130.635,6.183,809.004,0,815.187,25,49,34,Neither
10.284,10.285,0.199,0.156,0.01,0.007,0,11,10,0,5,7,9,9,0.37,0.341,0,1.521,40.944,29.964,72.429,1.838,265.248,0,267.086,31,43,39,Neither
10.255,10.264,0.144,0.12,0.009,0.007,0,11,12,0,5,8,9,9,0.449,0.69,0,1.406,41.625,23.793,66.824,1.386,269.582,152.223,423.191,23,42,35,Neither
10.209,10.21,0.035,0.033,0.002,0.001,0,8,13,0,56,59,1,1,0.51,0.152,0,0.231,6.739,2.917,9.887,-0.323,25.637,0,25.314,16,44,41,Neither
10.236,10.237,0.041,0.033,0.003,0.001,0,7,8,0,7,36,1,1,1.22,0.74,0,0.284,10.41,3.297,13.991,-0.198,46.351,9.349,55.502,18,44,30,Neither
10.273,10.259,0.061,0.046,0.003,0.003,0,6,8,0,7,44,5,5,0.17,0.152,0,0.643,15.949,12.149,28.741,-0.064,84.032,59.919,143.887,17,40,44,Neither
10.232,10.22,0.158,0.132,0.024,0.014,0,8,13,0,4,9,7,7,2.25,0.5,0,3.52,85.052,50.612,139.184,9.148,678.771,356.559,1044.478,31,38,39,Neither
10.241,10.238,0.166,0.148,0.032,0.017,0,10,9,0,5,12,3,3,3.4,2.35,0,3.875,124.234,37.716,165.825,10.741,1011.11,0,1021.851,31,35,31,Neither
10.331,10.336,0.199,0.132,0.089,0.026,0,9,11,0,1,19,15,11,10.22,5.21,0,9.158,242.038,88.325,339.521,38.373,2171.367,726.712,2936.452,45,35,38,Neither
10.316,10.31,0.703,0.557,0.602,0.161,0,10,11,0,6,15,20,11,4.99,1.97,0,52.654,1682.463,389.1,2124.217,381.99,20459.02,3938.788,24779.798,29,38,37,Neither
10.257,10.249,0.556,0.481,0.46,0.129,0,13,11,0,5,12,11,9,13.33,5.25,0,40.718,1370.264,259.349,1670.331,277.547,17241.404,0,17518.951,29,36,42,Neither
10.245,10.232,0.154,0.111,0.034,0.015,0,15,13,0,5,3,15,9,0.88,0.49,0,3.506,108.87,63.29,175.666,9.918,792.546,440.263,1242.727,45,38,45,Neither
10.286,10.263,0.35,0.283,0.047,0.019,0,17,12,0,2,3,16,10,1.07,0.361,0,5.54,160.49,77.9,243.93,18.319,1340.748,0,1359.067,46,44,36,Neither
10.25,10.242,0.296,0.24,0.026,0.012,0,16,12,0,2,2,21,15,0.84,0.86,0,4.06,57.626,50.103,111.789,11.868,382.848,0,394.716,38,42,43,Neither
10.227,10.219,0.175,0.133,0.015,0.008,0,16,8,0,6,11,13,9,0.77,1.06,0,2.423,80.401,24.695,107.519,4.968,0,0,4.968,44,44,37,Neither
10.281,10.275,0.199,0.146,0.01,0.005,0,16,8,0,6,13,13,9,0.89,0.251,0,3.113,118.08,19.618,140.811,6.579,960.536,107.306,1074.421,37,40,44,Neither
10.234,10.241,0.147,0.107,0.01,0.007,0,11,11,0,11,28,15,11,0.118,0.72,0,2.601,101.135,24.196,127.932,4.878,806.546,145.164,956.588,38,40,38,Neither
10.216,10.223,0.039,0.03,0.003,0.001,0,10,8,0,18,37,5,5,0.2,0.063,0,0.358,9.673,3.488,13.519,-0.228,44.478,0,44.25,13,38,35,Neither
10.25,10.238,0.12,0.09,0.025,0.003,0,13,7,0,2,2,9,5,1.3,0.19,0,1.875,57.089,13.411,72.375,2.744,435.634,0,438.378,30,38,42,Neither
10.249,10.238,0.2,0.158,0.054,0.015,0,12,8,0,2,4,15,7,2.3,1.64,0,4.939,192.98,43.259,241.178,16.853,1760.869,265.222,2042.944,40,35,47,Neither
10.26,10.252,0.12,0.104,0.036,0.014,0,8,13,0,14,23,7,5,5.95,1.77,0,3.503,109.548,30.079,143.13,9.42,907.525,0,916.945,43,41,45,Neither
